Timestamp,Online,Offline,Total,Percent Online
2023-11-19 06:32:25,127,2309,2436,5.21
2023-11-19 06:42:20,125,2311,2436,5.13
2023-11-19 06:52:15,126,2310,2436,5.17
2023-11-19 07:02:10,124,2312,2436,5.09
2023-11-19 07:12:06,127,2309,2436,5.21
2023-11-19 07:22:01,128,2308,2436,5.25
2023-11-19 07:31:56,130,2306,2436,5.34
2023-11-19 07:41:51,128,2308,2436,5.25
2023-11-19 07:51:46,129,2307,2436,5.3
2023-11-19 08:01:41,129,2307,2436,5.3
2023-11-19 08:11:36,128,2308,2436,5.25
2023-11-19 08:21:33,131,2305,2436,5.38
2023-11-19 08:31:28,129,2307,2436,5.3
2023-11-19 08:41:23,128,2308,2436,5.25
2023-11-19 08:51:17,127,2309,2436,5.21
2023-11-19 09:01:11,130,2306,2436,5.34
2023-11-19 09:11:06,130,2306,2436,5.34
2023-11-19 09:21:00,131,2305,2436,5.38
2023-11-19 09:30:58,132,2304,2436,5.42
2023-11-19 09:40:55,131,2305,2436,5.38
2023-11-19 09:50:51,131,2305,2436,5.38
2023-11-19 10:00:47,129,2307,2436,5.3
2023-11-19 10:10:43,132,2304,2436,5.42
2023-11-19 10:20:38,131,2305,2436,5.38
2023-11-19 10:30:34,131,2305,2436,5.38
2023-11-19 10:40:30,128,2308,2436,5.25
2023-11-19 10:50:26,128,2308,2436,5.25
2023-11-19 11:00:23,128,2308,2436,5.25
2023-11-19 11:10:18,129,2307,2436,5.3
2023-11-19 11:20:11,140,2296,2436,5.75
2023-11-19 11:29:36,274,2162,2436,11.25
2023-11-19 11:39:01,263,2173,2436,10.8
2023-11-19 11:51:06,128,2308,2436,5.25
2023-11-19 12:00:58,130,2306,2436,5.34
2023-11-19 12:10:49,134,2302,2436,5.5
2023-11-19 12:20:41,132,2304,2436,5.42
2023-11-19 12:30:32,135,2301,2436,5.54
2023-11-19 12:40:24,129,2307,2436,5.3
2023-11-19 12:50:15,134,2302,2436,5.5
2023-11-19 13:00:07,134,2302,2436,5.5
2023-11-19 13:03:38,132,2304,2436,5.42
2023-11-19 13:10:01,134,2302,2436,5.5
2023-11-19 13:13:37,131,2305,2436,5.38
2023-11-19 13:19:59,131,2305,2436,5.38
2023-11-19 13:23:41,135,2301,2436,5.54
2023-11-19 13:29:58,131,2305,2436,5.38
2023-11-19 13:33:47,134,2302,2436,5.5
2023-11-19 13:39:56,132,2304,2436,5.42
2023-11-19 13:43:51,131,2305,2436,5.38
2023-11-19 13:49:50,131,2305,2436,5.38
2023-11-19 13:53:52,129,2307,2436,5.3
2023-11-19 13:59:44,132,2304,2436,5.42
2023-11-19 14:03:56,132,2304,2436,5.42
2023-11-19 14:09:39,133,2303,2436,5.46
2023-11-19 14:13:56,133,2303,2436,5.46
2023-11-19 14:19:32,132,2304,2436,5.42
2023-11-19 14:24:00,133,2303,2436,5.46
2023-11-19 14:29:30,131,2305,2436,5.38
2023-11-19 14:33:59,133,2303,2436,5.46
2023-11-19 14:39:23,134,2302,2436,5.5
2023-11-19 14:43:59,133,2303,2436,5.46
2023-11-19 14:49:20,134,2302,2436,5.5
2023-11-19 14:54:02,131,2305,2436,5.38
2023-11-19 14:59:14,132,2304,2436,5.42
2023-11-19 15:04:06,131,2305,2436,5.38
2023-11-19 15:09:12,132,2304,2436,5.42
2023-11-19 15:14:09,132,2304,2436,5.42
2023-11-19 15:19:10,130,2306,2436,5.34
2023-11-19 15:24:06,132,2304,2436,5.42
2023-11-19 15:29:02,130,2306,2436,5.34
2023-11-19 15:34:01,131,2305,2436,5.38
2023-11-19 15:38:57,131,2305,2436,5.38
2023-11-19 15:44:00,132,2304,2436,5.42
2023-11-19 15:48:51,132,2304,2436,5.42
2023-11-19 15:53:56,131,2305,2436,5.38
2023-11-19 15:58:43,132,2304,2436,5.42
2023-11-19 16:03:54,132,2304,2436,5.42
2023-11-19 16:08:36,129,2307,2436,5.3
2023-11-19 16:13:55,125,2311,2436,5.13
2023-11-19 16:18:27,131,2305,2436,5.38
2023-11-19 16:23:51,131,2305,2436,5.38
2023-11-19 16:28:19,132,2304,2436,5.42
2023-11-19 16:33:49,129,2307,2436,5.3
2023-11-19 16:38:09,132,2304,2436,5.42
2023-11-19 16:43:48,132,2304,2436,5.42
2023-11-19 16:47:59,132,2304,2436,5.42
2023-11-19 16:53:44,133,2303,2436,5.46
2023-11-19 16:57:51,132,2304,2436,5.42
2023-11-19 17:03:43,132,2304,2436,5.42
2023-11-19 17:07:41,133,2303,2436,5.46
2023-11-19 17:13:41,133,2303,2436,5.46
2023-11-19 17:19:11,133,2303,2436,5.46
2023-11-19 17:23:40,133,2303,2436,5.46
2023-11-19 17:29:02,132,2304,2436,5.42
2023-11-19 17:33:39,131,2305,2436,5.38
2023-11-19 17:38:56,130,2306,2436,5.34
2023-11-19 17:43:39,133,2303,2436,5.46
2023-11-19 17:48:48,133,2303,2436,5.46
2023-11-19 17:53:34,133,2303,2436,5.46
2023-11-19 17:58:41,133,2303,2436,5.46
2023-11-19 18:03:34,134,2302,2436,5.5
2023-11-19 18:08:31,132,2304,2436,5.42
2023-11-19 18:13:30,134,2302,2436,5.5
2023-11-19 18:18:24,134,2302,2436,5.5
2023-11-19 18:23:26,134,2302,2436,5.5
2023-11-19 18:28:17,134,2302,2436,5.5
2023-11-19 18:33:22,132,2304,2436,5.42
2023-11-19 18:38:07,132,2304,2436,5.42
2023-11-19 18:43:21,130,2306,2436,5.34
2023-11-19 18:48:00,129,2307,2436,5.3
2023-11-19 18:53:20,128,2308,2436,5.25
2023-11-19 18:57:51,128,2308,2436,5.25
2023-11-19 19:03:19,128,2308,2436,5.25
2023-11-19 19:07:45,127,2309,2436,5.21
2023-11-19 19:13:15,128,2308,2436,5.25
2023-11-19 19:17:36,128,2308,2436,5.25
2023-11-19 19:23:14,128,2308,2436,5.25
2023-11-19 19:27:26,129,2307,2436,5.3
2023-11-19 19:33:11,129,2307,2436,5.3
2023-11-19 19:37:22,129,2307,2436,5.3
2023-11-19 19:43:08,129,2307,2436,5.3
2023-11-19 19:47:15,129,2307,2436,5.3
2023-11-19 19:53:04,129,2307,2436,5.3
2023-11-19 19:57:06,129,2307,2436,5.3
2023-11-19 20:03:05,128,2308,2436,5.25
2023-11-19 20:07:00,129,2307,2436,5.3
2023-11-19 20:13:03,128,2308,2436,5.25
2023-11-19 20:16:53,128,2308,2436,5.25
2023-11-19 20:23:02,127,2309,2436,5.21
2023-11-19 20:26:48,128,2308,2436,5.25
2023-11-19 20:33:02,126,2310,2436,5.17
2023-11-19 20:36:42,126,2310,2436,5.17
2023-11-19 20:43:04,124,2312,2436,5.09
2023-11-19 20:46:34,125,2311,2436,5.13
2023-11-19 20:52:59,125,2311,2436,5.13
2023-11-19 20:56:27,125,2311,2436,5.13
2023-11-19 21:03:02,125,2311,2436,5.13
2023-11-19 21:14:21,125,2311,2436,5.13
2023-11-19 21:24:29,125,2311,2436,5.13
2023-11-19 21:34:33,125,2311,2436,5.13
2023-11-19 21:44:38,125,2311,2436,5.13
2023-11-19 21:54:40,125,2311,2436,5.13
2023-11-19 22:04:46,125,2311,2436,5.13
2023-11-19 22:14:46,125,2311,2436,5.13
2023-11-19 22:24:46,125,2311,2436,5.13
2023-11-19 22:34:44,124,2312,2436,5.09
2023-11-19 22:44:43,125,2311,2436,5.13
2023-11-19 22:54:37,125,2311,2436,5.13
2023-11-19 23:04:34,126,2310,2436,5.17
2023-11-19 23:14:33,126,2310,2436,5.17
2023-11-19 23:24:33,125,2311,2436,5.13
2023-11-19 23:34:31,125,2311,2436,5.13
2023-11-19 23:44:28,126,2310,2436,5.17
2023-11-19 23:54:23,127,2309,2436,5.21
2023-11-20 00:04:19,127,2309,2436,5.21
2023-11-20 00:14:16,127,2309,2436,5.21
2023-11-20 00:24:14,126,2310,2436,5.17
2023-11-20 00:34:13,125,2311,2436,5.13
2023-11-20 00:44:13,127,2309,2436,5.21
2023-11-20 00:54:10,129,2307,2436,5.3
2023-11-20 01:04:07,127,2309,2436,5.21
2023-11-20 01:14:03,125,2311,2436,5.13
2023-11-20 01:24:03,125,2311,2436,5.13
2023-11-20 01:34:01,127,2309,2436,5.21
2023-11-20 01:44:00,128,2308,2436,5.25
2023-11-20 01:53:59,127,2309,2436,5.21
2023-11-20 02:03:56,129,2307,2436,5.3
2023-11-20 02:13:54,129,2307,2436,5.3
2023-11-20 02:23:53,130,2306,2436,5.34
2023-11-20 02:33:50,132,2304,2436,5.42
2023-11-20 02:43:47,129,2307,2436,5.3
2023-11-20 02:53:41,130,2306,2436,5.34
2023-11-20 03:03:37,131,2305,2436,5.38
2023-11-20 03:13:36,130,2306,2436,5.34
2023-11-20 03:23:35,130,2306,2436,5.34
2023-11-20 03:33:34,131,2305,2436,5.38
2023-11-20 03:43:33,131,2305,2436,5.38
2023-11-20 03:53:29,131,2305,2436,5.38
2023-11-20 04:03:25,132,2304,2436,5.42
2023-11-20 04:13:24,132,2304,2436,5.42
2023-11-20 04:23:23,131,2305,2436,5.38
2023-11-20 04:33:19,133,2303,2436,5.46
2023-11-20 04:43:14,130,2306,2436,5.34
2023-11-20 04:53:11,130,2306,2436,5.34
2023-11-20 05:03:09,129,2307,2436,5.3
2023-11-20 05:13:04,130,2306,2436,5.34
2023-11-20 05:23:06,128,2308,2436,5.25
2023-11-20 05:33:04,129,2307,2436,5.3
2023-11-20 05:43:03,129,2307,2436,5.3
2023-11-20 05:52:57,128,2308,2436,5.25
2023-11-20 06:02:52,128,2308,2436,5.25
2023-11-20 06:12:46,129,2307,2436,5.3
2023-11-20 06:22:40,131,2305,2436,5.38
2023-11-20 06:32:35,132,2304,2436,5.42
2023-11-20 06:42:29,132,2304,2436,5.42
2023-11-20 06:52:22,134,2302,2436,5.5
2023-11-20 07:02:17,134,2302,2436,5.5
2023-11-20 07:12:11,133,2303,2436,5.46
2023-11-20 07:22:06,133,2303,2436,5.46
2023-11-20 07:32:00,133,2303,2436,5.46
2023-11-20 07:41:54,131,2305,2436,5.38
2023-11-20 07:51:48,134,2302,2436,5.5
2023-11-20 08:01:43,133,2303,2436,5.46
2023-11-20 08:11:37,131,2305,2436,5.38
2023-11-20 08:21:31,132,2304,2436,5.42
2023-11-20 08:31:26,132,2304,2436,5.42
2023-11-20 08:41:20,132,2304,2436,5.42
2023-11-20 08:51:14,131,2305,2436,5.38
2023-11-20 09:01:08,131,2305,2436,5.38
2023-11-20 09:11:03,130,2306,2436,5.34
2023-11-20 09:20:57,131,2305,2436,5.38
2023-11-20 09:30:52,130,2306,2436,5.34
2023-11-20 09:40:45,130,2306,2436,5.34
2023-11-20 09:50:40,131,2305,2436,5.38
2023-11-20 10:00:35,131,2305,2436,5.38
2023-11-20 10:10:30,131,2305,2436,5.38
2023-11-20 10:20:25,132,2304,2436,5.42
2023-11-20 10:30:18,132,2304,2436,5.42
2023-11-20 10:40:13,130,2306,2436,5.34
2023-11-20 10:50:08,132,2304,2436,5.42
2023-11-20 11:00:02,133,2303,2436,5.46
2023-11-20 11:09:57,133,2303,2436,5.46
2023-11-20 11:19:52,133,2303,2436,5.46
2023-11-20 11:29:47,131,2305,2436,5.38
2023-11-20 11:39:43,127,2309,2436,5.21
2023-11-20 11:49:39,133,2303,2436,5.46
2023-11-20 11:59:34,131,2305,2436,5.38
2023-11-20 12:09:35,131,2305,2436,5.38
2023-11-20 12:19:30,130,2306,2436,5.34
2023-11-20 12:29:26,129,2307,2436,5.3
2023-11-20 12:39:22,130,2306,2436,5.34
2023-11-20 12:49:18,129,2307,2436,5.3
2023-11-20 12:59:15,133,2303,2436,5.46
2023-11-20 13:09:10,131,2305,2436,5.38
2023-11-20 13:19:07,130,2306,2436,5.34
2023-11-20 13:29:04,133,2303,2436,5.46
2023-11-20 13:39:01,129,2307,2436,5.3
2023-11-20 13:48:59,128,2308,2436,5.25
2023-11-20 13:58:56,129,2307,2436,5.3
2023-11-20 14:08:52,130,2306,2436,5.34
2023-11-20 14:18:48,129,2307,2436,5.3
2023-11-20 14:28:44,131,2305,2436,5.38
2023-11-20 14:38:39,128,2308,2436,5.25
2023-11-20 14:48:34,129,2307,2436,5.3
2023-11-20 14:58:29,128,2308,2436,5.25
2023-11-20 15:08:25,129,2307,2436,5.3
2023-11-20 15:18:20,129,2307,2436,5.3
2023-11-20 15:28:16,129,2307,2436,5.3
2023-11-20 15:38:11,128,2308,2436,5.25
2023-11-20 15:48:06,129,2307,2436,5.3
2023-11-20 15:58:01,128,2308,2436,5.25
2023-11-20 16:08:01,122,2314,2436,5.01
2023-11-20 16:17:56,129,2307,2436,5.3
2023-11-20 16:27:52,131,2305,2436,5.38
2023-11-20 16:37:48,131,2305,2436,5.38
2023-11-20 16:47:43,131,2305,2436,5.38
2023-11-20 16:57:38,122,2314,2436,5.01
2023-11-20 17:07:34,128,2308,2436,5.25
2023-11-20 17:17:30,128,2308,2436,5.25
2023-11-20 17:27:27,128,2308,2436,5.25
2023-11-20 17:37:22,128,2308,2436,5.25
2023-11-20 17:47:18,129,2307,2436,5.3
2023-11-20 17:57:13,128,2308,2436,5.25
2023-11-20 18:07:09,128,2308,2436,5.25
2023-11-20 18:17:05,128,2308,2436,5.25
2023-11-20 18:27:00,127,2309,2436,5.21
2023-11-20 18:36:55,128,2308,2436,5.25
2023-11-20 18:46:49,128,2308,2436,5.25
2023-11-20 18:56:41,128,2308,2436,5.25
2023-11-20 19:06:32,127,2309,2436,5.21
2023-11-20 19:16:24,128,2308,2436,5.25
2023-11-20 19:26:16,128,2308,2436,5.25
2023-11-20 19:36:08,128,2308,2436,5.25
2023-11-20 19:46:00,128,2308,2436,5.25
2023-11-20 19:55:52,128,2308,2436,5.25
2023-11-20 20:05:43,127,2309,2436,5.21
2023-11-20 20:15:36,127,2309,2436,5.21
2023-11-20 20:25:29,127,2309,2436,5.21
2023-11-20 20:35:22,127,2309,2436,5.21
2023-11-20 20:45:14,125,2311,2436,5.13
2023-11-20 20:55:06,127,2309,2436,5.21
2023-11-20 21:04:58,127,2309,2436,5.21
2023-11-20 21:14:50,126,2310,2436,5.17
2023-11-20 21:24:42,126,2310,2436,5.17
2023-11-20 21:34:34,125,2311,2436,5.13
2023-11-20 21:44:27,125,2311,2436,5.13
2023-11-20 21:54:19,125,2311,2436,5.13
2023-11-20 22:04:11,125,2311,2436,5.13
2023-11-20 22:14:03,126,2310,2436,5.17
2023-11-20 22:23:55,128,2308,2436,5.25
2023-11-20 22:33:48,128,2308,2436,5.25
2023-11-20 22:43:41,128,2308,2436,5.25
2023-11-20 22:53:33,127,2309,2436,5.21
2023-11-20 23:03:25,127,2309,2436,5.21
2023-11-20 23:13:18,129,2307,2436,5.3
2023-11-20 23:23:10,127,2309,2436,5.21
2023-11-20 23:33:02,128,2308,2436,5.25
2023-11-20 23:42:54,128,2308,2436,5.25
2023-11-20 23:52:46,128,2308,2436,5.25
2023-11-21 00:02:38,128,2308,2436,5.25
2023-11-21 00:12:30,128,2308,2436,5.25
2023-11-21 00:22:23,127,2309,2436,5.21
2023-11-21 00:32:14,128,2308,2436,5.25
2023-11-21 00:42:07,124,2312,2436,5.09
2023-11-21 00:51:58,128,2308,2436,5.25
2023-11-21 01:01:50,128,2308,2436,5.25
2023-11-21 01:11:43,129,2307,2436,5.3
2023-11-21 01:21:34,129,2307,2436,5.3
2023-11-21 01:31:24,129,2307,2436,5.3
2023-11-21 01:41:15,129,2307,2436,5.3
2023-11-21 01:51:05,130,2306,2436,5.34
2023-11-21 02:00:56,130,2306,2436,5.34
2023-11-21 02:10:47,130,2306,2436,5.34
2023-11-21 02:20:38,132,2304,2436,5.42
2023-11-21 02:30:28,132,2304,2436,5.42
2023-11-21 02:40:19,130,2306,2436,5.34
2023-11-21 02:50:10,130,2306,2436,5.34
2023-11-21 03:00:01,132,2304,2436,5.42
2023-11-21 03:09:52,134,2302,2436,5.5
2023-11-21 03:19:44,133,2303,2436,5.46
2023-11-21 03:29:35,133,2303,2436,5.46
2023-11-21 03:39:27,133,2303,2436,5.46
2023-11-21 03:49:17,136,2300,2436,5.58
2023-11-21 03:59:08,135,2301,2436,5.54
2023-11-21 04:08:59,135,2301,2436,5.54
2023-11-21 04:18:51,134,2302,2436,5.5
2023-11-21 04:28:42,132,2304,2436,5.42
2023-11-21 04:38:33,132,2304,2436,5.42
2023-11-21 04:48:24,132,2304,2436,5.42
2023-11-21 04:58:15,133,2303,2436,5.46
2023-11-21 05:08:06,133,2303,2436,5.46
2023-11-21 05:17:57,131,2305,2436,5.38
2023-11-21 05:27:49,128,2308,2436,5.25
2023-11-21 05:37:41,125,2311,2436,5.13
2023-11-21 05:47:32,123,2313,2436,5.05
2023-11-21 05:57:24,122,2314,2436,5.01
2023-11-21 06:07:16,122,2314,2436,5.01
2023-11-21 06:17:08,118,2318,2436,4.84
2023-11-21 06:27:00,128,2308,2436,5.25
2023-11-21 06:36:52,129,2307,2436,5.3
2023-11-21 06:46:43,130,2306,2436,5.34
2023-11-21 06:56:34,129,2307,2436,5.3
2023-11-21 07:06:26,129,2307,2436,5.3
2023-11-21 07:16:16,132,2304,2436,5.42
2023-11-21 07:26:07,131,2305,2436,5.38
2023-11-21 07:35:59,134,2302,2436,5.5
2023-11-21 07:45:51,133,2303,2436,5.46
2023-11-21 07:55:42,134,2302,2436,5.5
2023-11-21 08:05:33,134,2302,2436,5.5
2023-11-21 08:15:24,132,2304,2436,5.42
2023-11-21 08:25:17,132,2304,2436,5.42
2023-11-21 08:35:04,138,2298,2436,5.67
2023-11-21 08:44:54,136,2300,2436,5.58
2023-11-21 08:54:45,135,2301,2436,5.54
2023-11-21 09:04:36,132,2304,2436,5.42
2023-11-21 09:14:27,133,2303,2436,5.46
2023-11-21 09:24:18,132,2304,2436,5.42
2023-11-21 09:34:08,132,2304,2436,5.42
2023-11-21 09:43:59,134,2302,2436,5.5
2023-11-21 09:53:50,134,2302,2436,5.5
2023-11-21 10:03:40,135,2301,2436,5.54
2023-11-21 10:13:31,136,2300,2436,5.58
2023-11-21 10:23:22,136,2300,2436,5.58
2023-11-21 10:33:13,135,2301,2436,5.54
2023-11-21 10:43:05,133,2303,2436,5.46
2023-11-21 10:52:56,131,2305,2436,5.38
2023-11-21 11:02:46,132,2304,2436,5.42
2023-11-21 11:12:38,129,2307,2436,5.3
2023-11-21 11:22:28,129,2307,2436,5.3
2023-11-21 11:32:20,127,2309,2436,5.21
2023-11-21 11:42:11,131,2305,2436,5.38
2023-11-21 11:52:02,133,2303,2436,5.46
2023-11-21 12:01:52,132,2304,2436,5.42
2023-11-21 12:12:02,135,2301,2436,5.54
2023-11-21 12:21:53,126,2310,2436,5.17
2023-11-21 12:31:44,132,2304,2436,5.42
2023-11-21 12:41:35,136,2300,2436,5.58
2023-11-21 12:51:26,131,2305,2436,5.38
2023-11-21 13:01:17,130,2306,2436,5.34
2023-11-21 13:11:08,133,2303,2436,5.46
2023-11-21 13:20:59,130,2306,2436,5.34
2023-11-21 13:30:50,134,2302,2436,5.5
2023-11-21 13:40:40,133,2303,2436,5.46
2023-11-21 13:50:31,133,2303,2436,5.46
2023-11-21 14:00:24,131,2305,2436,5.38
2023-11-21 14:10:14,133,2303,2436,5.46
2023-11-21 14:20:05,134,2302,2436,5.5
2023-11-21 14:29:56,132,2304,2436,5.42
2023-11-21 14:39:47,135,2301,2436,5.54
2023-11-21 14:49:38,135,2301,2436,5.54
2023-11-21 14:59:28,133,2303,2436,5.46
2023-11-21 15:09:19,133,2303,2436,5.46
2023-11-21 15:19:11,134,2302,2436,5.5
2023-11-21 15:29:02,133,2303,2436,5.46
2023-11-21 15:38:52,131,2305,2436,5.38
2023-11-21 15:48:43,135,2301,2436,5.54
2023-11-21 15:58:34,134,2302,2436,5.5
2023-11-21 16:08:25,134,2302,2436,5.5
2023-11-21 16:18:15,134,2302,2436,5.5
2023-11-21 16:28:06,133,2303,2436,5.46
2023-11-21 16:37:57,133,2303,2436,5.46
2023-11-21 16:47:49,133,2303,2436,5.46
2023-11-21 16:57:40,132,2304,2436,5.42
2023-11-21 17:07:30,133,2303,2436,5.46
2023-11-21 17:17:18,141,2295,2436,5.79
2023-11-21 17:27:09,135,2301,2436,5.54
2023-11-21 17:37:04,134,2302,2436,5.5
2023-11-21 17:46:55,133,2303,2436,5.46
2023-11-21 17:56:46,133,2303,2436,5.46
2023-11-21 18:06:37,133,2303,2436,5.46
2023-11-21 18:16:28,133,2303,2436,5.46
2023-11-21 18:26:19,133,2303,2436,5.46
2023-11-21 18:36:09,133,2303,2436,5.46
2023-11-21 18:45:28,312,2124,2436,12.81
2023-11-21 18:55:20,132,2304,2436,5.42
2023-11-21 19:05:13,136,2300,2436,5.58
2023-11-21 19:15:06,133,2303,2436,5.46
2023-11-21 19:24:59,134,2302,2436,5.5
2023-11-21 19:34:52,133,2303,2436,5.46
2023-11-21 19:44:44,134,2302,2436,5.5
2023-11-21 19:54:37,137,2299,2436,5.62
2023-11-21 20:04:28,137,2299,2436,5.62
2023-11-21 20:14:22,132,2304,2436,5.42
2023-11-21 20:24:14,135,2301,2436,5.54
2023-11-21 20:34:03,141,2295,2436,5.79
2023-11-21 20:43:56,133,2303,2436,5.46
2023-11-21 20:53:48,135,2301,2436,5.54
2023-11-21 21:03:39,135,2301,2436,5.54
2023-11-21 21:13:27,154,2282,2436,6.32
2023-11-21 21:22:28,378,2058,2436,15.52
2023-11-21 21:31:29,382,2054,2436,15.68
2023-11-21 21:40:25,414,2022,2436,17.0
2023-11-21 21:49:18,432,2004,2436,17.73
2023-11-21 21:58:16,407,2029,2436,16.71
2023-11-21 22:07:08,434,2002,2436,17.82
2023-11-21 22:16:01,431,2005,2436,17.69
2023-11-21 22:24:49,445,1991,2436,18.27
2023-11-21 22:33:46,412,2024,2436,16.91
2023-11-21 22:42:35,449,1987,2436,18.43
2023-11-21 22:51:23,440,1996,2436,18.06
2023-11-21 23:00:19,399,2037,2436,16.38
2023-11-21 23:10:17,119,2317,2436,4.89
2023-11-21 23:20:16,116,2320,2436,4.76
2023-11-21 23:30:10,117,2319,2436,4.8
2023-11-21 23:40:04,125,2311,2436,5.13
2023-11-21 23:49:57,121,2315,2436,4.97
2023-11-21 23:59:49,119,2317,2436,4.89
2023-11-22 00:09:44,133,2303,2436,5.46
2023-11-22 00:19:39,136,2300,2436,5.58
2023-11-22 00:29:33,134,2302,2436,5.5
2023-11-22 00:39:28,134,2302,2436,5.5
2023-11-22 00:49:22,136,2300,2436,5.58
2023-11-22 00:59:17,134,2302,2436,5.5
2023-11-22 01:09:11,134,2302,2436,5.5
2023-11-22 01:19:06,135,2301,2436,5.54
2023-11-22 01:28:59,137,2299,2436,5.62
2023-11-22 01:38:52,139,2297,2436,5.71
2023-11-22 01:48:44,137,2299,2436,5.62
2023-11-22 01:58:38,136,2300,2436,5.58
2023-11-22 02:08:32,136,2300,2436,5.58
2023-11-22 02:18:24,137,2299,2436,5.62
2023-11-22 02:28:16,137,2299,2436,5.62
2023-11-22 02:38:07,139,2297,2436,5.71
2023-11-22 02:47:58,139,2297,2436,5.71
2023-11-22 02:57:48,140,2296,2436,5.75
2023-11-22 03:07:39,140,2296,2436,5.75
2023-11-22 03:17:34,137,2299,2436,5.62
2023-11-22 03:27:28,136,2300,2436,5.58
2023-11-22 03:37:21,139,2297,2436,5.71
2023-11-22 03:47:13,141,2295,2436,5.79
2023-11-22 03:57:04,139,2297,2436,5.71
2023-11-22 04:06:58,137,2299,2436,5.62
2023-11-22 04:16:49,138,2298,2436,5.67
2023-11-22 04:26:41,146,2290,2436,5.99
2023-11-22 04:36:31,145,2291,2436,5.95
2023-11-22 04:46:23,146,2290,2436,5.99
2023-11-22 04:56:13,144,2292,2436,5.91
2023-11-22 05:06:04,145,2291,2436,5.95
2023-11-22 05:15:55,148,2288,2436,6.08
2023-11-22 05:25:45,146,2290,2436,5.99
2023-11-22 05:35:36,145,2291,2436,5.95
2023-11-22 05:45:26,149,2287,2436,6.12
2023-11-22 05:55:17,145,2291,2436,5.95
2023-11-22 06:05:07,150,2286,2436,6.16
2023-11-22 06:14:56,147,2289,2436,6.03
2023-11-22 06:24:47,149,2287,2436,6.12
2023-11-22 06:34:37,147,2289,2436,6.03
2023-11-22 06:44:28,145,2291,2436,5.95
2023-11-22 06:54:18,145,2291,2436,5.95
2023-11-22 07:04:08,145,2291,2436,5.95
2023-11-22 07:13:59,142,2294,2436,5.83
2023-11-22 07:23:49,143,2293,2436,5.87
2023-11-22 07:33:38,145,2291,2436,5.95
2023-11-22 07:43:28,144,2292,2436,5.91
2023-11-22 07:53:19,146,2290,2436,5.99
2023-11-22 08:03:08,146,2290,2436,5.99
2023-11-22 08:12:58,145,2291,2436,5.95
2023-11-22 08:22:49,145,2291,2436,5.95
2023-11-22 08:32:39,145,2291,2436,5.95
2023-11-22 08:42:29,143,2293,2436,5.87
2023-11-22 08:52:19,146,2290,2436,5.99
2023-11-22 09:02:09,147,2289,2436,6.03
2023-11-22 09:11:59,146,2290,2436,5.99
2023-11-22 09:21:49,147,2289,2436,6.03
2023-11-22 09:31:39,149,2287,2436,6.12
2023-11-22 09:41:28,150,2286,2436,6.16
2023-11-22 09:51:19,147,2289,2436,6.03
2023-11-22 10:01:08,146,2290,2436,5.99
2023-11-22 10:10:58,147,2289,2436,6.03
2023-11-22 10:20:48,145,2291,2436,5.95
2023-11-22 10:30:38,148,2288,2436,6.08
2023-11-22 10:40:28,146,2290,2436,5.99
2023-11-22 10:50:18,146,2290,2436,5.99
2023-11-22 11:00:10,148,2288,2436,6.08
2023-11-22 11:10:00,145,2291,2436,5.95
2023-11-22 11:19:50,148,2288,2436,6.08
2023-11-22 11:29:42,141,2295,2436,5.79
2023-11-22 11:39:33,141,2295,2436,5.79
2023-11-22 11:49:24,145,2291,2436,5.95
2023-11-22 11:59:14,145,2291,2436,5.95
2023-11-22 12:09:05,144,2292,2436,5.91
2023-11-22 12:18:56,140,2296,2436,5.75
2023-11-22 12:28:47,146,2290,2436,5.99
2023-11-22 12:38:38,142,2294,2436,5.83
2023-11-22 12:48:29,140,2296,2436,5.75
2023-11-22 12:58:20,147,2289,2436,6.03
2023-11-22 13:08:10,141,2295,2436,5.79
2023-11-22 13:18:00,143,2293,2436,5.87
2023-11-22 13:27:51,145,2291,2436,5.95
2023-11-22 13:37:44,143,2293,2436,5.87
2023-11-22 13:47:35,144,2292,2436,5.91
2023-11-22 13:57:25,147,2289,2436,6.03
2023-11-22 14:07:16,144,2292,2436,5.91
2023-11-22 14:17:07,144,2292,2436,5.91
2023-11-22 14:26:57,146,2290,2436,5.99
2023-11-22 14:36:49,143,2293,2436,5.87
2023-11-22 14:46:40,150,2286,2436,6.16
2023-11-22 14:56:32,149,2287,2436,6.12
2023-11-22 15:06:22,146,2290,2436,5.99
2023-11-22 15:16:13,147,2289,2436,6.03
2023-11-22 15:26:05,145,2291,2436,5.95
2023-11-22 15:35:57,143,2293,2436,5.87
2023-11-22 15:45:48,144,2292,2436,5.91
2023-11-22 15:55:40,144,2292,2436,5.91
2023-11-22 16:05:25,117,2319,2436,4.8
2023-11-22 16:15:16,144,2292,2436,5.91
2023-11-22 16:25:07,141,2295,2436,5.79
2023-11-22 16:34:59,141,2295,2436,5.79
2023-11-22 16:44:50,141,2295,2436,5.79
2023-11-22 16:54:42,140,2296,2436,5.75
2023-11-22 17:04:34,141,2295,2436,5.79
2023-11-22 17:14:26,141,2295,2436,5.79
2023-11-22 17:24:18,140,2296,2436,5.75
2023-11-22 17:34:10,141,2295,2436,5.79
2023-11-22 17:44:03,140,2296,2436,5.75
2023-11-22 17:53:56,138,2298,2436,5.67
2023-11-22 18:03:48,140,2296,2436,5.75
2023-11-22 18:13:43,142,2294,2436,5.83
2023-11-22 18:23:34,142,2294,2436,5.83
